Precision: .15, Recall: .88, Average Precision: .70, Reciprocal Rank: 1.00, Precision At Rank 5: 1.00, Precision At Rank 20: .50
DOCID: CACM-2473, DocREL: true, DocPrecision: 1.00, DocRecall: .06
DOCID: CACM-1919, DocREL: false, DocPrecision: .28, DocRecall: .88
DOCID: CACM-1980, DocREL: false, DocPrecision: .27, DocRecall: .88
DOCID: CACM-1205, DocREL: false, DocPrecision: .27, DocRecall: .88
DOCID: CACM-1181, DocREL: false, DocPrecision: .26, DocRecall: .88
DOCID: CACM-1829, DocREL: false, DocPrecision: .26, DocRecall: .88
DOCID: CACM-3130, DocREL: false, DocPrecision: .25, DocRecall: .88
DOCID: CACM-1747, DocREL: false, DocPrecision: .25, DocRecall: .88
DOCID: CACM-2903, DocREL: false, DocPrecision: .25, DocRecall: .88
DOCID: CACM-2244, DocREL: false, DocPrecision: .24, DocRecall: .88
DOCID: CACM-2486, DocREL: false, DocPrecision: .24, DocRecall: .88
DOCID: CACM-2243, DocREL: false, DocPrecision: .23, DocRecall: .88
DOCID: CACM-2094, DocREL: false, DocPrecision: .23, DocRecall: .88
DOCID: CACM-3006, DocREL: false, DocPrecision: .23, DocRecall: .88
DOCID: CACM-1727, DocREL: false, DocPrecision: .22, DocRecall: .88
DOCID: CACM-1742, DocREL: false, DocPrecision: .22, DocRecall: .88
DOCID: CACM-2242, DocREL: false, DocPrecision: .22, DocRecall: .88
DOCID: CACM-2241, DocREL: false, DocPrecision: .21, DocRecall: .88
DOCID: CACM-0756, DocREL: false, DocPrecision: .21, DocRecall: .88
DOCID: CACM-0253, DocREL: false, DocPrecision: .21, DocRecall: .88
DOCID: CACM-1551, DocREL: false, DocPrecision: .21, DocRecall: .88
DOCID: CACM-0087, DocREL: false, DocPrecision: .20, DocRecall: .88
DOCID: CACM-2421, DocREL: false, DocPrecision: .20, DocRecall: .88
DOCID: CACM-2714, DocREL: false, DocPrecision: .20, DocRecall: .88
DOCID: CACM-2855, DocREL: false, DocPrecision: .19, DocRecall: .88
DOCID: CACM-2366, DocREL: false, DocPrecision: .19, DocRecall: .88
DOCID: CACM-2973, DocREL: false, DocPrecision: .19, DocRecall: .88
DOCID: CACM-2325, DocREL: false, DocPrecision: .19, DocRecall: .88
DOCID: CACM-2152, DocREL: false, DocPrecision: .19, DocRecall: .88
DOCID: CACM-2209, DocREL: false, DocPrecision: .18, DocRecall: .88
DOCID: CACM-0648, DocREL: false, DocPrecision: .18, DocRecall: .88
DOCID: CACM-3154, DocREL: false, DocPrecision: .18, DocRecall: .88
DOCID: CACM-2041, DocREL: false, DocPrecision: .18, DocRecall: .88
DOCID: CACM-0071, DocREL: false, DocPrecision: .17, DocRecall: .88
DOCID: CACM-1343, DocREL: false, DocPrecision: .17, DocRecall: .88
DOCID: CACM-2118, DocREL: false, DocPrecision: .17, DocRecall: .88
DOCID: CACM-1616, DocREL: false, DocPrecision: .17, DocRecall: .88
DOCID: CACM-2820, DocREL: false, DocPrecision: .17, DocRecall: .88
DOCID: CACM-2967, DocREL: false, DocPrecision: .16, DocRecall: .88
DOCID: CACM-0967, DocREL: false, DocPrecision: .16, DocRecall: .88
DOCID: CACM-2362, DocREL: false, DocPrecision: .16, DocRecall: .88
DOCID: CACM-2930, DocREL: false, DocPrecision: .16, DocRecall: .88
DOCID: CACM-0201, DocREL: false, DocPrecision: .16, DocRecall: .88
DOCID: CACM-0200, DocREL: false, DocPrecision: .16, DocRecall: .88
DOCID: CACM-0971, DocREL: false, DocPrecision: .15, DocRecall: .88
DOCID: CACM-1345, DocREL: false, DocPrecision: .15, DocRecall: .88
DOCID: CACM-3032, DocREL: false, DocPrecision: .15, DocRecall: .88
DOCID: CACM-2100, DocREL: false, DocPrecision: .15, DocRecall: .88
