Precision: .14, Recall: .47, Average Precision: .72, Reciprocal Rank: 1.00, Precision At Rank 5: 1.00, Precision At Rank 20: .50
DOCID: CACM-2634, DocREL: true, DocPrecision: 1.00, DocRecall: .03
DOCID: CACM-2096, DocREL: false, DocPrecision: .27, DocRecall: .43
DOCID: CACM-2679, DocREL: false, DocPrecision: .27, DocRecall: .43
DOCID: CACM-2062, DocREL: false, DocPrecision: .26, DocRecall: .43
DOCID: CACM-2849, DocREL: false, DocPrecision: .25, DocRecall: .43
DOCID: CACM-0533, DocREL: false, DocPrecision: .25, DocRecall: .43
DOCID: CACM-2101, DocREL: false, DocPrecision: .25, DocRecall: .43
DOCID: CACM-0840, DocREL: false, DocPrecision: .24, DocRecall: .43
DOCID: CACM-3084, DocREL: false, DocPrecision: .24, DocRecall: .43
DOCID: CACM-2823, DocREL: false, DocPrecision: .23, DocRecall: .43
DOCID: CACM-1604, DocREL: false, DocPrecision: .23, DocRecall: .43
DOCID: CACM-2217, DocREL: false, DocPrecision: .22, DocRecall: .43
DOCID: CACM-0048, DocREL: false, DocPrecision: .22, DocRecall: .43
DOCID: CACM-3092, DocREL: false, DocPrecision: .22, DocRecall: .43
DOCID: CACM-0266, DocREL: false, DocPrecision: .21, DocRecall: .43
DOCID: CACM-0122, DocREL: false, DocPrecision: .21, DocRecall: .43
DOCID: CACM-2993, DocREL: false, DocPrecision: .21, DocRecall: .43
DOCID: CACM-2480, DocREL: false, DocPrecision: .20, DocRecall: .43
DOCID: CACM-2325, DocREL: false, DocPrecision: .20, DocRecall: .43
DOCID: CACM-1116, DocREL: false, DocPrecision: .20, DocRecall: .43
DOCID: CACM-2907, DocREL: false, DocPrecision: .19, DocRecall: .43
DOCID: CACM-1578, DocREL: false, DocPrecision: .19, DocRecall: .43
DOCID: CACM-2238, DocREL: false, DocPrecision: .19, DocRecall: .43
DOCID: CACM-3167, DocREL: true, DocPrecision: .20, DocRecall: .47
DOCID: CACM-1978, DocREL: false, DocPrecision: .20, DocRecall: .47
DOCID: CACM-0839, DocREL: false, DocPrecision: .19, DocRecall: .47
DOCID: CACM-0801, DocREL: false, DocPrecision: .19, DocRecall: .47
DOCID: CACM-0126, DocREL: false, DocPrecision: .19, DocRecall: .47
DOCID: CACM-0765, DocREL: false, DocPrecision: .19, DocRecall: .47
DOCID: CACM-3150, DocREL: false, DocPrecision: .18, DocRecall: .47
DOCID: CACM-0297, DocREL: false, DocPrecision: .18, DocRecall: .47
DOCID: CACM-1598, DocREL: false, DocPrecision: .18, DocRecall: .47
DOCID: CACM-1698, DocREL: false, DocPrecision: .18, DocRecall: .47
DOCID: CACM-1423, DocREL: false, DocPrecision: .17, DocRecall: .47
DOCID: CACM-1143, DocREL: false, DocPrecision: .17, DocRecall: .47
DOCID: CACM-0758, DocREL: false, DocPrecision: .17, DocRecall: .47
DOCID: CACM-2732, DocREL: false, DocPrecision: .17, DocRecall: .47
DOCID: CACM-0094, DocREL: false, DocPrecision: .17, DocRecall: .47
DOCID: CACM-2962, DocREL: false, DocPrecision: .16, DocRecall: .47
DOCID: CACM-2102, DocREL: false, DocPrecision: .16, DocRecall: .47
DOCID: CACM-1632, DocREL: false, DocPrecision: .16, DocRecall: .47
DOCID: CACM-0432, DocREL: false, DocPrecision: .16, DocRecall: .47
DOCID: CACM-1802, DocREL: false, DocPrecision: .16, DocRecall: .47
DOCID: CACM-3010, DocREL: false, DocPrecision: .16, DocRecall: .47
DOCID: CACM-1835, DocREL: false, DocPrecision: .15, DocRecall: .47
DOCID: CACM-2799, DocREL: false, DocPrecision: .15, DocRecall: .47
DOCID: CACM-2326, DocREL: false, DocPrecision: .15, DocRecall: .47
DOCID: CACM-2457, DocREL: false, DocPrecision: .15, DocRecall: .47
DOCID: CACM-0884, DocREL: false, DocPrecision: .15, DocRecall: .47
DOCID: CACM-1839, DocREL: false, DocPrecision: .15, DocRecall: .47
DOCID: CACM-3091, DocREL: false, DocPrecision: .14, DocRecall: .47
DOCID: CACM-2795, DocREL: false, DocPrecision: .14, DocRecall: .47
DOCID: CACM-2884, DocREL: false, DocPrecision: .14, DocRecall: .47
DOCID: CACM-2490, DocREL: false, DocPrecision: .14, DocRecall: .47
