Precision: .10, Recall: .53, Average Precision: .70, Reciprocal Rank: 1.00, Precision At Rank 5: .80, Precision At Rank 20: .40
DOCID: CACM-1923, DocREL: true, DocPrecision: 1.00, DocRecall: .05
DOCID: CACM-3130, DocREL: false, DocPrecision: .14, DocRecall: .53
DOCID: CACM-2887, DocREL: false, DocPrecision: .14, DocRecall: .53
DOCID: CACM-0321, DocREL: false, DocPrecision: .14, DocRecall: .53
DOCID: CACM-2645, DocREL: false, DocPrecision: .14, DocRecall: .53
DOCID: CACM-2317, DocREL: false, DocPrecision: .14, DocRecall: .53
DOCID: CACM-1162, DocREL: false, DocPrecision: .13, DocRecall: .53
DOCID: CACM-2661, DocREL: false, DocPrecision: .13, DocRecall: .53
DOCID: CACM-0479, DocREL: false, DocPrecision: .13, DocRecall: .53
DOCID: CACM-1253, DocREL: false, DocPrecision: .13, DocRecall: .53
DOCID: CACM-2254, DocREL: false, DocPrecision: .13, DocRecall: .53
DOCID: CACM-2651, DocREL: false, DocPrecision: .12, DocRecall: .53
DOCID: CACM-0616, DocREL: false, DocPrecision: .12, DocRecall: .53
DOCID: CACM-2546, DocREL: false, DocPrecision: .12, DocRecall: .53
DOCID: CACM-1395, DocREL: false, DocPrecision: .12, DocRecall: .53
DOCID: CACM-2647, DocREL: false, DocPrecision: .12, DocRecall: .53
DOCID: CACM-2704, DocREL: false, DocPrecision: .12, DocRecall: .53
DOCID: CACM-2928, DocREL: false, DocPrecision: .12, DocRecall: .53
DOCID: CACM-1459, DocREL: false, DocPrecision: .11, DocRecall: .53
DOCID: CACM-1485, DocREL: false, DocPrecision: .11, DocRecall: .53
DOCID: CACM-2765, DocREL: false, DocPrecision: .11, DocRecall: .53
DOCID: CACM-3102, DocREL: false, DocPrecision: .11, DocRecall: .53
DOCID: CACM-1467, DocREL: false, DocPrecision: .11, DocRecall: .53
DOCID: CACM-2644, DocREL: false, DocPrecision: .11, DocRecall: .53
DOCID: CACM-3119, DocREL: false, DocPrecision: .11, DocRecall: .53
DOCID: CACM-1145, DocREL: false, DocPrecision: .11, DocRecall: .53
DOCID: CACM-2106, DocREL: false, DocPrecision: .11, DocRecall: .53
DOCID: CACM-2785, DocREL: false, DocPrecision: .10, DocRecall: .53
DOCID: CACM-2739, DocREL: false, DocPrecision: .10, DocRecall: .53
DOCID: CACM-0252, DocREL: false, DocPrecision: .10, DocRecall: .53
DOCID: CACM-1496, DocREL: false, DocPrecision: .10, DocRecall: .53
DOCID: CACM-2915, DocREL: false, DocPrecision: .10, DocRecall: .53
