Precision: .13, Recall: .30, Average Precision: .55, Reciprocal Rank: 1.00, Precision At Rank 5: .80, Precision At Rank 20: .35
DOCID: CACM-1724, DocREL: true, DocPrecision: 1.00, DocRecall: .02
DOCID: CACM-1325, DocREL: false, DocPrecision: .32, DocRecall: .27
DOCID: CACM-0776, DocREL: false, DocPrecision: .31, DocRecall: .27
DOCID: CACM-2227, DocREL: false, DocPrecision: .30, DocRecall: .27
DOCID: CACM-3087, DocREL: false, DocPrecision: .29, DocRecall: .27
DOCID: CACM-2627, DocREL: false, DocPrecision: .29, DocRecall: .27
DOCID: CACM-2890, DocREL: false, DocPrecision: .28, DocRecall: .27
DOCID: CACM-1527, DocREL: false, DocPrecision: .27, DocRecall: .27
DOCID: CACM-3179, DocREL: false, DocPrecision: .27, DocRecall: .27
DOCID: CACM-3037, DocREL: false, DocPrecision: .26, DocRecall: .27
DOCID: CACM-2312, DocREL: false, DocPrecision: .26, DocRecall: .27
DOCID: CACM-0089, DocREL: false, DocPrecision: .25, DocRecall: .27
DOCID: CACM-2976, DocREL: false, DocPrecision: .24, DocRecall: .27
DOCID: CACM-1961, DocREL: false, DocPrecision: .24, DocRecall: .27
DOCID: CACM-2863, DocREL: false, DocPrecision: .24, DocRecall: .27
DOCID: CACM-2633, DocREL: false, DocPrecision: .23, DocRecall: .27
DOCID: CACM-2855, DocREL: false, DocPrecision: .23, DocRecall: .27
DOCID: CACM-0605, DocREL: false, DocPrecision: .22, DocRecall: .27
DOCID: CACM-2964, DocREL: false, DocPrecision: .22, DocRecall: .27
DOCID: CACM-3085, DocREL: false, DocPrecision: .21, DocRecall: .27
DOCID: CACM-2816, DocREL: false, DocPrecision: .21, DocRecall: .27
DOCID: CACM-2263, DocREL: false, DocPrecision: .21, DocRecall: .27
DOCID: CACM-1886, DocREL: false, DocPrecision: .20, DocRecall: .27
DOCID: CACM-2081, DocREL: false, DocPrecision: .20, DocRecall: .27
DOCID: CACM-2524, DocREL: false, DocPrecision: .20, DocRecall: .27
DOCID: CACM-1846, DocREL: false, DocPrecision: .19, DocRecall: .27
DOCID: CACM-2142, DocREL: false, DocPrecision: .19, DocRecall: .27
DOCID: CACM-3157, DocREL: false, DocPrecision: .19, DocRecall: .27
DOCID: CACM-2902, DocREL: false, DocPrecision: .18, DocRecall: .27
DOCID: CACM-2751, DocREL: false, DocPrecision: .18, DocRecall: .27
DOCID: CACM-2174, DocREL: false, DocPrecision: .18, DocRecall: .27
DOCID: CACM-0371, DocREL: false, DocPrecision: .18, DocRecall: .27
DOCID: CACM-2923, DocREL: false, DocPrecision: .17, DocRecall: .27
DOCID: CACM-2997, DocREL: false, DocPrecision: .17, DocRecall: .27
DOCID: CACM-0270, DocREL: false, DocPrecision: .17, DocRecall: .27
DOCID: CACM-3067, DocREL: false, DocPrecision: .17, DocRecall: .27
DOCID: CACM-2674, DocREL: false, DocPrecision: .16, DocRecall: .27
DOCID: CACM-3033, DocREL: false, DocPrecision: .16, DocRecall: .27
DOCID: CACM-2973, DocREL: false, DocPrecision: .16, DocRecall: .27
DOCID: CACM-3151, DocREL: false, DocPrecision: .16, DocRecall: .27
DOCID: CACM-2957, DocREL: false, DocPrecision: .16, DocRecall: .27
DOCID: CACM-2337, DocREL: true, DocPrecision: .17, DocRecall: .30
DOCID: CACM-2919, DocREL: false, DocPrecision: .16, DocRecall: .30
DOCID: CACM-3163, DocREL: false, DocPrecision: .16, DocRecall: .30
DOCID: CACM-2692, DocREL: false, DocPrecision: .16, DocRecall: .30
DOCID: CACM-2944, DocREL: false, DocPrecision: .16, DocRecall: .30
DOCID: CACM-1878, DocREL: false, DocPrecision: .16, DocRecall: .30
DOCID: CACM-2691, DocREL: false, DocPrecision: .15, DocRecall: .30
DOCID: CACM-3057, DocREL: false, DocPrecision: .15, DocRecall: .30
DOCID: CACM-2882, DocREL: false, DocPrecision: .15, DocRecall: .30
DOCID: CACM-2876, DocREL: false, DocPrecision: .15, DocRecall: .30
DOCID: CACM-2715, DocREL: false, DocPrecision: .15, DocRecall: .30
DOCID: CACM-1796, DocREL: false, DocPrecision: .15, DocRecall: .30
DOCID: CACM-2289, DocREL: false, DocPrecision: .14, DocRecall: .30
DOCID: CACM-2007, DocREL: false, DocPrecision: .14, DocRecall: .30
DOCID: CACM-3131, DocREL: false, DocPrecision: .14, DocRecall: .30
DOCID: CACM-1643, DocREL: false, DocPrecision: .14, DocRecall: .30
DOCID: CACM-1433, DocREL: false, DocPrecision: .14, DocRecall: .30
DOCID: CACM-3006, DocREL: false, DocPrecision: .14, DocRecall: .30
DOCID: CACM-0322, DocREL: false, DocPrecision: .14, DocRecall: .30
DOCID: CACM-2417, DocREL: false, DocPrecision: .13, DocRecall: .30
DOCID: CACM-1952, DocREL: false, DocPrecision: .13, DocRecall: .30
DOCID: CACM-1660, DocREL: false, DocPrecision: .13, DocRecall: .30
DOCID: CACM-1926, DocREL: false, DocPrecision: .13, DocRecall: .30
