Precision: .03, Recall: 1.00, Average Precision: .59, Reciprocal Rank: 1.00, Precision At Rank 5: .40, Precision At Rank 20: .10
DOCID: CACM-2828, DocREL: true, DocPrecision: 1.00, DocRecall: .33
DOCID: CACM-2167, DocREL: false, DocPrecision: .07, DocRecall: 1.00
DOCID: CACM-3198, DocREL: false, DocPrecision: .07, DocRecall: 1.00
DOCID: CACM-3080, DocREL: false, DocPrecision: .07, DocRecall: 1.00
DOCID: CACM-1723, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-1928, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-1379, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-3076, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-2017, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-1353, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-2943, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-2753, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-0724, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-2667, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-1867, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-1614, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-1366, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-0329, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-1384, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-1083, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-2020, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-1886, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-0616, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-1046, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-2810, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2154, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2264, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2805, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2166, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2570, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-1457, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-1381, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2231, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2978, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-1348, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-1948, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2918, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-0320, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2893, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-1087, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-0435, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-1113, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-0694, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-1877, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-1443, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-2873, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-1458, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-2305, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-2046, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-1459, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-1099, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-1753, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-2883, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-1262, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-1445, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-3000, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-0321, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-1827, DocREL: false, DocPrecision: .03, DocRecall: 1.00
