Precision: .16, Recall: .80, Average Precision: .50, Reciprocal Rank: 1.00, Precision At Rank 5: .60, Precision At Rank 20: .45
DOCID: CACM-2110, DocREL: true, DocPrecision: 1.00, DocRecall: .05
DOCID: CACM-1855, DocREL: false, DocPrecision: .39, DocRecall: .60
DOCID: CACM-1527, DocREL: false, DocPrecision: .38, DocRecall: .60
DOCID: CACM-1455, DocREL: false, DocPrecision: .36, DocRecall: .60
DOCID: CACM-2581, DocREL: false, DocPrecision: .35, DocRecall: .60
DOCID: CACM-2786, DocREL: false, DocPrecision: .34, DocRecall: .60
DOCID: CACM-2702, DocREL: true, DocPrecision: .36, DocRecall: .65
DOCID: CACM-1683, DocREL: true, DocPrecision: .38, DocRecall: .70
DOCID: CACM-2811, DocREL: false, DocPrecision: .37, DocRecall: .70
DOCID: CACM-1737, DocREL: false, DocPrecision: .36, DocRecall: .70
DOCID: CACM-2310, DocREL: false, DocPrecision: .35, DocRecall: .70
DOCID: CACM-0949, DocREL: false, DocPrecision: .34, DocRecall: .70
DOCID: CACM-1162, DocREL: false, DocPrecision: .33, DocRecall: .70
DOCID: CACM-2423, DocREL: true, DocPrecision: .35, DocRecall: .75
DOCID: CACM-2785, DocREL: false, DocPrecision: .34, DocRecall: .75
DOCID: CACM-3094, DocREL: true, DocPrecision: .36, DocRecall: .80
DOCID: CACM-1885, DocREL: false, DocPrecision: .35, DocRecall: .80
DOCID: CACM-1454, DocREL: false, DocPrecision: .34, DocRecall: .80
DOCID: CACM-2138, DocREL: false, DocPrecision: .33, DocRecall: .80
DOCID: CACM-3176, DocREL: false, DocPrecision: .33, DocRecall: .80
DOCID: CACM-2652, DocREL: false, DocPrecision: .32, DocRecall: .80
DOCID: CACM-1988, DocREL: false, DocPrecision: .31, DocRecall: .80
DOCID: CACM-2954, DocREL: false, DocPrecision: .31, DocRecall: .80
DOCID: CACM-1852, DocREL: false, DocPrecision: .30, DocRecall: .80
DOCID: CACM-1622, DocREL: false, DocPrecision: .30, DocRecall: .80
DOCID: CACM-2787, DocREL: false, DocPrecision: .29, DocRecall: .80
DOCID: CACM-1178, DocREL: false, DocPrecision: .29, DocRecall: .80
DOCID: CACM-2906, DocREL: false, DocPrecision: .28, DocRecall: .80
DOCID: CACM-2091, DocREL: false, DocPrecision: .28, DocRecall: .80
DOCID: CACM-1548, DocREL: false, DocPrecision: .27, DocRecall: .80
DOCID: CACM-2545, DocREL: false, DocPrecision: .27, DocRecall: .80
DOCID: CACM-1549, DocREL: false, DocPrecision: .26, DocRecall: .80
DOCID: CACM-3184, DocREL: false, DocPrecision: .26, DocRecall: .80
DOCID: CACM-1865, DocREL: false, DocPrecision: .25, DocRecall: .80
DOCID: CACM-2060, DocREL: false, DocPrecision: .25, DocRecall: .80
DOCID: CACM-3198, DocREL: false, DocPrecision: .25, DocRecall: .80
DOCID: CACM-2059, DocREL: false, DocPrecision: .24, DocRecall: .80
DOCID: CACM-1959, DocREL: false, DocPrecision: .24, DocRecall: .80
DOCID: CACM-1739, DocREL: false, DocPrecision: .24, DocRecall: .80
DOCID: CACM-0644, DocREL: false, DocPrecision: .23, DocRecall: .80
DOCID: CACM-2898, DocREL: false, DocPrecision: .23, DocRecall: .80
DOCID: CACM-2971, DocREL: false, DocPrecision: .23, DocRecall: .80
DOCID: CACM-0082, DocREL: false, DocPrecision: .22, DocRecall: .80
DOCID: CACM-3154, DocREL: false, DocPrecision: .22, DocRecall: .80
DOCID: CACM-2230, DocREL: false, DocPrecision: .22, DocRecall: .80
DOCID: CACM-2717, DocREL: false, DocPrecision: .21, DocRecall: .80
DOCID: CACM-2246, DocREL: false, DocPrecision: .21, DocRecall: .80
DOCID: CACM-2252, DocREL: false, DocPrecision: .21, DocRecall: .80
DOCID: CACM-2895, DocREL: false, DocPrecision: .21, DocRecall: .80
DOCID: CACM-1703, DocREL: false, DocPrecision: .20, DocRecall: .80
DOCID: CACM-1569, DocREL: false, DocPrecision: .20, DocRecall: .80
DOCID: CACM-2886, DocREL: false, DocPrecision: .20, DocRecall: .80
DOCID: CACM-1902, DocREL: false, DocPrecision: .20, DocRecall: .80
DOCID: CACM-3045, DocREL: false, DocPrecision: .19, DocRecall: .80
DOCID: CACM-1856, DocREL: false, DocPrecision: .19, DocRecall: .80
DOCID: CACM-2492, DocREL: false, DocPrecision: .19, DocRecall: .80
DOCID: CACM-2921, DocREL: false, DocPrecision: .19, DocRecall: .80
DOCID: CACM-2812, DocREL: false, DocPrecision: .18, DocRecall: .80
DOCID: CACM-0679, DocREL: false, DocPrecision: .18, DocRecall: .80
DOCID: CACM-1145, DocREL: false, DocPrecision: .18, DocRecall: .80
DOCID: CACM-3087, DocREL: false, DocPrecision: .18, DocRecall: .80
DOCID: CACM-1471, DocREL: false, DocPrecision: .18, DocRecall: .80
DOCID: CACM-3132, DocREL: false, DocPrecision: .17, DocRecall: .80
DOCID: CACM-3100, DocREL: false, DocPrecision: .17, DocRecall: .80
DOCID: CACM-2155, DocREL: false, DocPrecision: .17, DocRecall: .80
DOCID: CACM-2433, DocREL: false, DocPrecision: .17, DocRecall: .80
DOCID: CACM-2873, DocREL: false, DocPrecision: .17, DocRecall: .80
DOCID: CACM-3191, DocREL: false, DocPrecision: .16, DocRecall: .80
DOCID: CACM-1860, DocREL: false, DocPrecision: .16, DocRecall: .80
DOCID: CACM-2406, DocREL: false, DocPrecision: .16, DocRecall: .80
DOCID: CACM-1348, DocREL: false, DocPrecision: .16, DocRecall: .80
