Precision: .12, Recall: .63, Average Precision: .90, Reciprocal Rank: 1.00, Precision At Rank 5: 1.00, Precision At Rank 20: .55
DOCID: CACM-1539, DocREL: true, DocPrecision: 1.00, DocRecall: .05
DOCID: CACM-1268, DocREL: false, DocPrecision: .27, DocRecall: .63
DOCID: CACM-0568, DocREL: false, DocPrecision: .26, DocRecall: .63
DOCID: CACM-0567, DocREL: false, DocPrecision: .26, DocRecall: .63
DOCID: CACM-0355, DocREL: false, DocPrecision: .25, DocRecall: .63
DOCID: CACM-0353, DocREL: false, DocPrecision: .24, DocRecall: .63
DOCID: CACM-0979, DocREL: false, DocPrecision: .24, DocRecall: .63
DOCID: CACM-0348, DocREL: false, DocPrecision: .24, DocRecall: .63
DOCID: CACM-1011, DocREL: false, DocPrecision: .23, DocRecall: .63
DOCID: CACM-0443, DocREL: false, DocPrecision: .23, DocRecall: .63
DOCID: CACM-0216, DocREL: false, DocPrecision: .22, DocRecall: .63
DOCID: CACM-2490, DocREL: false, DocPrecision: .22, DocRecall: .63
DOCID: CACM-0628, DocREL: false, DocPrecision: .21, DocRecall: .63
DOCID: CACM-0304, DocREL: false, DocPrecision: .21, DocRecall: .63
DOCID: CACM-1219, DocREL: false, DocPrecision: .21, DocRecall: .63
DOCID: CACM-2031, DocREL: false, DocPrecision: .20, DocRecall: .63
DOCID: CACM-0546, DocREL: false, DocPrecision: .20, DocRecall: .63
DOCID: CACM-0553, DocREL: false, DocPrecision: .20, DocRecall: .63
DOCID: CACM-3171, DocREL: false, DocPrecision: .19, DocRecall: .63
DOCID: CACM-2240, DocREL: false, DocPrecision: .19, DocRecall: .63
DOCID: CACM-2121, DocREL: false, DocPrecision: .19, DocRecall: .63
DOCID: CACM-2115, DocREL: false, DocPrecision: .18, DocRecall: .63
DOCID: CACM-2114, DocREL: false, DocPrecision: .18, DocRecall: .63
DOCID: CACM-2123, DocREL: false, DocPrecision: .18, DocRecall: .63
DOCID: CACM-1052, DocREL: false, DocPrecision: .18, DocRecall: .63
DOCID: CACM-2416, DocREL: false, DocPrecision: .17, DocRecall: .63
DOCID: CACM-1663, DocREL: false, DocPrecision: .17, DocRecall: .63
DOCID: CACM-2104, DocREL: false, DocPrecision: .17, DocRecall: .63
DOCID: CACM-2565, DocREL: false, DocPrecision: .17, DocRecall: .63
DOCID: CACM-1259, DocREL: false, DocPrecision: .16, DocRecall: .63
DOCID: CACM-1257, DocREL: false, DocPrecision: .16, DocRecall: .63
DOCID: CACM-2018, DocREL: false, DocPrecision: .16, DocRecall: .63
DOCID: CACM-2489, DocREL: false, DocPrecision: .16, DocRecall: .63
DOCID: CACM-1991, DocREL: false, DocPrecision: .16, DocRecall: .63
DOCID: CACM-2549, DocREL: false, DocPrecision: .15, DocRecall: .63
DOCID: CACM-1014, DocREL: false, DocPrecision: .15, DocRecall: .63
DOCID: CACM-2200, DocREL: false, DocPrecision: .15, DocRecall: .63
DOCID: CACM-2325, DocREL: false, DocPrecision: .15, DocRecall: .63
DOCID: CACM-2349, DocREL: false, DocPrecision: .15, DocRecall: .63
DOCID: CACM-1171, DocREL: false, DocPrecision: .14, DocRecall: .63
DOCID: CACM-1874, DocREL: false, DocPrecision: .14, DocRecall: .63
DOCID: CACM-0123, DocREL: false, DocPrecision: .14, DocRecall: .63
DOCID: CACM-1924, DocREL: false, DocPrecision: .14, DocRecall: .63
DOCID: CACM-0626, DocREL: false, DocPrecision: .14, DocRecall: .63
DOCID: CACM-3141, DocREL: false, DocPrecision: .14, DocRecall: .63
DOCID: CACM-1783, DocREL: false, DocPrecision: .13, DocRecall: .63
DOCID: CACM-0615, DocREL: false, DocPrecision: .13, DocRecall: .63
DOCID: CACM-1890, DocREL: false, DocPrecision: .13, DocRecall: .63
DOCID: CACM-0828, DocREL: false, DocPrecision: .13, DocRecall: .63
DOCID: CACM-1930, DocREL: false, DocPrecision: .13, DocRecall: .63
DOCID: CACM-1364, DocREL: false, DocPrecision: .13, DocRecall: .63
DOCID: CACM-3115, DocREL: false, DocPrecision: .13, DocRecall: .63
DOCID: CACM-1497, DocREL: false, DocPrecision: .12, DocRecall: .63
DOCID: CACM-0942, DocREL: false, DocPrecision: .12, DocRecall: .63
DOCID: CACM-2208, DocREL: false, DocPrecision: .12, DocRecall: .63
DOCID: CACM-0479, DocREL: false, DocPrecision: .12, DocRecall: .63
DOCID: CACM-0322, DocREL: false, DocPrecision: .12, DocRecall: .63
