Precision: .19, Recall: .70, Average Precision: .65, Reciprocal Rank: 1.00, Precision At Rank 5: .80, Precision At Rank 20: .60
DOCID: CACM-3087, DocREL: true, DocPrecision: 1.00, DocRecall: .04
DOCID: CACM-2846, DocREL: false, DocPrecision: .30, DocRecall: .59
DOCID: CACM-1754, DocREL: false, DocPrecision: .30, DocRecall: .59
DOCID: CACM-2482, DocREL: false, DocPrecision: .29, DocRecall: .59
DOCID: CACM-3128, DocREL: false, DocPrecision: .29, DocRecall: .59
DOCID: CACM-2298, DocREL: false, DocPrecision: .28, DocRecall: .59
DOCID: CACM-1680, DocREL: false, DocPrecision: .28, DocRecall: .59
DOCID: CACM-3067, DocREL: false, DocPrecision: .27, DocRecall: .59
DOCID: CACM-0417, DocREL: false, DocPrecision: .27, DocRecall: .59
DOCID: CACM-2396, DocREL: false, DocPrecision: .26, DocRecall: .59
DOCID: CACM-3092, DocREL: false, DocPrecision: .26, DocRecall: .59
DOCID: CACM-1892, DocREL: false, DocPrecision: .25, DocRecall: .59
DOCID: CACM-1409, DocREL: false, DocPrecision: .25, DocRecall: .59
DOCID: CACM-2828, DocREL: false, DocPrecision: .25, DocRecall: .59
DOCID: CACM-2738, DocREL: false, DocPrecision: .24, DocRecall: .59
DOCID: CACM-1751, DocREL: false, DocPrecision: .24, DocRecall: .59
DOCID: CACM-2311, DocREL: false, DocPrecision: .24, DocRecall: .59
DOCID: CACM-2372, DocREL: false, DocPrecision: .23, DocRecall: .59
DOCID: CACM-1750, DocREL: false, DocPrecision: .23, DocRecall: .59
DOCID: CACM-2717, DocREL: true, DocPrecision: .24, DocRecall: .63
DOCID: CACM-0630, DocREL: false, DocPrecision: .24, DocRecall: .63
DOCID: CACM-2377, DocREL: true, DocPrecision: .25, DocRecall: .67
DOCID: CACM-1033, DocREL: false, DocPrecision: .24, DocRecall: .67
DOCID: CACM-1489, DocREL: false, DocPrecision: .24, DocRecall: .67
DOCID: CACM-3050, DocREL: false, DocPrecision: .24, DocRecall: .67
DOCID: CACM-3076, DocREL: false, DocPrecision: .23, DocRecall: .67
DOCID: CACM-2359, DocREL: false, DocPrecision: .23, DocRecall: .67
DOCID: CACM-0944, DocREL: false, DocPrecision: .23, DocRecall: .67
DOCID: CACM-0972, DocREL: false, DocPrecision: .23, DocRecall: .67
DOCID: CACM-2740, DocREL: false, DocPrecision: .22, DocRecall: .67
DOCID: CACM-1252, DocREL: false, DocPrecision: .22, DocRecall: .67
DOCID: CACM-0637, DocREL: false, DocPrecision: .22, DocRecall: .67
DOCID: CACM-0855, DocREL: false, DocPrecision: .21, DocRecall: .67
DOCID: CACM-3072, DocREL: false, DocPrecision: .21, DocRecall: .67
DOCID: CACM-2345, DocREL: false, DocPrecision: .21, DocRecall: .67
DOCID: CACM-2852, DocREL: false, DocPrecision: .21, DocRecall: .67
DOCID: CACM-3181, DocREL: false, DocPrecision: .20, DocRecall: .67
DOCID: CACM-1066, DocREL: false, DocPrecision: .20, DocRecall: .67
DOCID: CACM-2138, DocREL: false, DocPrecision: .20, DocRecall: .67
DOCID: CACM-1959, DocREL: false, DocPrecision: .20, DocRecall: .67
DOCID: CACM-2985, DocREL: false, DocPrecision: .20, DocRecall: .67
DOCID: CACM-3084, DocREL: false, DocPrecision: .19, DocRecall: .67
DOCID: CACM-1608, DocREL: false, DocPrecision: .19, DocRecall: .67
DOCID: CACM-1846, DocREL: false, DocPrecision: .19, DocRecall: .67
DOCID: CACM-2092, DocREL: false, DocPrecision: .19, DocRecall: .67
DOCID: CACM-3058, DocREL: false, DocPrecision: .19, DocRecall: .67
DOCID: CACM-2765, DocREL: true, DocPrecision: .19, DocRecall: .70
DOCID: CACM-1685, DocREL: false, DocPrecision: .19, DocRecall: .70
DOCID: CACM-2720, DocREL: false, DocPrecision: .19, DocRecall: .70
