Precision: .07, Recall: .64, Average Precision: .71, Reciprocal Rank: 1.00, Precision At Rank 5: .60, Precision At Rank 20: .30
DOCID: CACM-1947, DocREL: true, DocPrecision: 1.00, DocRecall: .09
DOCID: CACM-2834, DocREL: false, DocPrecision: .16, DocRecall: .64
DOCID: CACM-1992, DocREL: false, DocPrecision: .15, DocRecall: .64
DOCID: CACM-2107, DocREL: false, DocPrecision: .15, DocRecall: .64
DOCID: CACM-2836, DocREL: false, DocPrecision: .15, DocRecall: .64
DOCID: CACM-2533, DocREL: false, DocPrecision: .14, DocRecall: .64
DOCID: CACM-2989, DocREL: false, DocPrecision: .14, DocRecall: .64
DOCID: CACM-0797, DocREL: false, DocPrecision: .14, DocRecall: .64
DOCID: CACM-2344, DocREL: false, DocPrecision: .13, DocRecall: .64
DOCID: CACM-2133, DocREL: false, DocPrecision: .13, DocRecall: .64
DOCID: CACM-0195, DocREL: false, DocPrecision: .13, DocRecall: .64
DOCID: CACM-2537, DocREL: false, DocPrecision: .13, DocRecall: .64
DOCID: CACM-1289, DocREL: false, DocPrecision: .12, DocRecall: .64
DOCID: CACM-3171, DocREL: false, DocPrecision: .12, DocRecall: .64
DOCID: CACM-2645, DocREL: false, DocPrecision: .12, DocRecall: .64
DOCID: CACM-1414, DocREL: false, DocPrecision: .12, DocRecall: .64
DOCID: CACM-1064, DocREL: false, DocPrecision: .12, DocRecall: .64
DOCID: CACM-1676, DocREL: false, DocPrecision: .11, DocRecall: .64
DOCID: CACM-1187, DocREL: false, DocPrecision: .11, DocRecall: .64
DOCID: CACM-1232, DocREL: false, DocPrecision: .11, DocRecall: .64
DOCID: CACM-0230, DocREL: false, DocPrecision: .11, DocRecall: .64
DOCID: CACM-1195, DocREL: false, DocPrecision: .11, DocRecall: .64
DOCID: CACM-2680, DocREL: false, DocPrecision: .11, DocRecall: .64
DOCID: CACM-1973, DocREL: false, DocPrecision: .10, DocRecall: .64
DOCID: CACM-0066, DocREL: false, DocPrecision: .10, DocRecall: .64
DOCID: CACM-1345, DocREL: false, DocPrecision: .10, DocRecall: .64
DOCID: CACM-1275, DocREL: false, DocPrecision: .10, DocRecall: .64
DOCID: CACM-1916, DocREL: false, DocPrecision: .10, DocRecall: .64
DOCID: CACM-2586, DocREL: false, DocPrecision: .10, DocRecall: .64
DOCID: CACM-2821, DocREL: false, DocPrecision: .10, DocRecall: .64
DOCID: CACM-2716, DocREL: false, DocPrecision: .09, DocRecall: .64
DOCID: CACM-2812, DocREL: false, DocPrecision: .09, DocRecall: .64
DOCID: CACM-2969, DocREL: false, DocPrecision: .09, DocRecall: .64
DOCID: CACM-1410, DocREL: false, DocPrecision: .09, DocRecall: .64
DOCID: CACM-1066, DocREL: false, DocPrecision: .09, DocRecall: .64
DOCID: CACM-3173, DocREL: false, DocPrecision: .09, DocRecall: .64
DOCID: CACM-0333, DocREL: false, DocPrecision: .09, DocRecall: .64
DOCID: CACM-2923, DocREL: false, DocPrecision: .09, DocRecall: .64
DOCID: CACM-2552, DocREL: false, DocPrecision: .09, DocRecall: .64
DOCID: CACM-1871, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-2699, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-1786, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-2801, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-0123, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-3083, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-1670, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-2570, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-2903, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-0693, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-3069, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-1728, DocREL: false, DocPrecision: .07, DocRecall: .64
DOCID: CACM-2559, DocREL: false, DocPrecision: .07, DocRecall: .64
DOCID: CACM-1677, DocREL: false, DocPrecision: .07, DocRecall: .64
DOCID: CACM-1465, DocREL: false, DocPrecision: .07, DocRecall: .64
DOCID: CACM-1331, DocREL: false, DocPrecision: .07, DocRecall: .64
DOCID: CACM-2727, DocREL: false, DocPrecision: .07, DocRecall: .64
DOCID: CACM-0225, DocREL: false, DocPrecision: .07, DocRecall: .64
