Precision: .03, Recall: 1.00, Average Precision: .52, Reciprocal Rank: 1.00, Precision At Rank 5: .40, Precision At Rank 20: .10
DOCID: CACM-2625, DocREL: true, DocPrecision: 1.00, DocRecall: .33
DOCID: CACM-0828, DocREL: false, DocPrecision: .06, DocRecall: .67
DOCID: CACM-3053, DocREL: false, DocPrecision: .06, DocRecall: .67
DOCID: CACM-3083, DocREL: false, DocPrecision: .06, DocRecall: .67
DOCID: CACM-1611, DocREL: false, DocPrecision: .06, DocRecall: .67
DOCID: CACM-1751, DocREL: false, DocPrecision: .06, DocRecall: .67
DOCID: CACM-1846, DocREL: false, DocPrecision: .05, DocRecall: .67
DOCID: CACM-2830, DocREL: false, DocPrecision: .05, DocRecall: .67
DOCID: CACM-2197, DocREL: false, DocPrecision: .05, DocRecall: .67
DOCID: CACM-3040, DocREL: false, DocPrecision: .05, DocRecall: .67
DOCID: CACM-1247, DocREL: false, DocPrecision: .05, DocRecall: .67
DOCID: CACM-2969, DocREL: false, DocPrecision: .05, DocRecall: .67
DOCID: CACM-0040, DocREL: false, DocPrecision: .05, DocRecall: .67
DOCID: CACM-3158, DocREL: false, DocPrecision: .05, DocRecall: .67
DOCID: CACM-3126, DocREL: false, DocPrecision: .04, DocRecall: .67
DOCID: CACM-1680, DocREL: false, DocPrecision: .04, DocRecall: .67
DOCID: CACM-3127, DocREL: false, DocPrecision: .04, DocRecall: .67
DOCID: CACM-3133, DocREL: false, DocPrecision: .04, DocRecall: .67
DOCID: CACM-2849, DocREL: true, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-1591, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-1877, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-2317, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-1728, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-1879, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-1750, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-2500, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-2632, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-2840, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-3082, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-0637, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-2109, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-2712, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-3038, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-2614, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-3087, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-0441, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-1261, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2274, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2151, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2111, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-0820, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-1938, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-3059, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2597, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2297, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-1226, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2950, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2319, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2798, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2080, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2920, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2454, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2095, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2320, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-1424, DocREL: false, DocPrecision: .04, DocRecall: 1.00
DOCID: CACM-2988, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-2629, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-2372, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-2203, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-3072, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-0071, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-1462, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-2379, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-1735, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-3110, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-2499, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-2515, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-1473, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-3025, DocREL: false, DocPrecision: .03, DocRecall: 1.00
DOCID: CACM-0322, DocREL: false, DocPrecision: .03, DocRecall: 1.00
