Precision: .19, Recall: .37, Average Precision: .55, Reciprocal Rank: 1.00, Precision At Rank 5: .80, Precision At Rank 20: .45
DOCID: CACM-2318, DocREL: true, DocPrecision: 1.00, DocRecall: .02
DOCID: CACM-3091, DocREL: false, DocPrecision: .26, DocRecall: .31
DOCID: CACM-2314, DocREL: false, DocPrecision: .26, DocRecall: .31
DOCID: CACM-1844, DocREL: false, DocPrecision: .25, DocRecall: .31
DOCID: CACM-1792, DocREL: false, DocPrecision: .25, DocRecall: .31
DOCID: CACM-2985, DocREL: false, DocPrecision: .25, DocRecall: .31
DOCID: CACM-3088, DocREL: true, DocPrecision: .26, DocRecall: .33
DOCID: CACM-1541, DocREL: false, DocPrecision: .25, DocRecall: .33
DOCID: CACM-1747, DocREL: false, DocPrecision: .25, DocRecall: .33
DOCID: CACM-3035, DocREL: false, DocPrecision: .25, DocRecall: .33
DOCID: CACM-1341, DocREL: false, DocPrecision: .24, DocRecall: .33
DOCID: CACM-1671, DocREL: false, DocPrecision: .24, DocRecall: .33
DOCID: CACM-1028, DocREL: false, DocPrecision: .24, DocRecall: .33
DOCID: CACM-2308, DocREL: false, DocPrecision: .23, DocRecall: .33
DOCID: CACM-2106, DocREL: false, DocPrecision: .23, DocRecall: .33
DOCID: CACM-2406, DocREL: false, DocPrecision: .23, DocRecall: .33
DOCID: CACM-0040, DocREL: false, DocPrecision: .22, DocRecall: .33
DOCID: CACM-2245, DocREL: false, DocPrecision: .22, DocRecall: .33
DOCID: CACM-2751, DocREL: false, DocPrecision: .22, DocRecall: .33
DOCID: CACM-2859, DocREL: true, DocPrecision: .23, DocRecall: .35
DOCID: CACM-1745, DocREL: false, DocPrecision: .23, DocRecall: .35
DOCID: CACM-1536, DocREL: false, DocPrecision: .22, DocRecall: .35
DOCID: CACM-0417, DocREL: false, DocPrecision: .22, DocRecall: .35
DOCID: CACM-1901, DocREL: true, DocPrecision: .23, DocRecall: .37
DOCID: CACM-0591, DocREL: false, DocPrecision: .23, DocRecall: .37
DOCID: CACM-2325, DocREL: false, DocPrecision: .22, DocRecall: .37
DOCID: CACM-1029, DocREL: false, DocPrecision: .22, DocRecall: .37
DOCID: CACM-1071, DocREL: false, DocPrecision: .22, DocRecall: .37
DOCID: CACM-0058, DocREL: false, DocPrecision: .22, DocRecall: .37
DOCID: CACM-1435, DocREL: false, DocPrecision: .21, DocRecall: .37
DOCID: CACM-3076, DocREL: false, DocPrecision: .21, DocRecall: .37
DOCID: CACM-3153, DocREL: false, DocPrecision: .21, DocRecall: .37
DOCID: CACM-1066, DocREL: false, DocPrecision: .21, DocRecall: .37
DOCID: CACM-1951, DocREL: false, DocPrecision: .20, DocRecall: .37
DOCID: CACM-2105, DocREL: false, DocPrecision: .20, DocRecall: .37
DOCID: CACM-3182, DocREL: false, DocPrecision: .20, DocRecall: .37
DOCID: CACM-2217, DocREL: false, DocPrecision: .20, DocRecall: .37
DOCID: CACM-0671, DocREL: false, DocPrecision: .20, DocRecall: .37
DOCID: CACM-1272, DocREL: false, DocPrecision: .19, DocRecall: .37
DOCID: CACM-0143, DocREL: false, DocPrecision: .19, DocRecall: .37
DOCID: CACM-1196, DocREL: false, DocPrecision: .19, DocRecall: .37
