Precision: .11, Recall: .92, Average Precision: .36, Reciprocal Rank: 1.00, Precision At Rank 5: .20, Precision At Rank 20: .30
DOCID: CACM-2651, DocREL: true, DocPrecision: 1.00, DocRecall: .08
DOCID: CACM-1366, DocREL: false, DocPrecision: .23, DocRecall: .58
DOCID: CACM-3066, DocREL: false, DocPrecision: .22, DocRecall: .58
DOCID: CACM-0618, DocREL: false, DocPrecision: .21, DocRecall: .58
DOCID: CACM-2002, DocREL: false, DocPrecision: .21, DocRecall: .58
DOCID: CACM-3142, DocREL: false, DocPrecision: .20, DocRecall: .58
DOCID: CACM-2305, DocREL: false, DocPrecision: .19, DocRecall: .58
DOCID: CACM-1469, DocREL: false, DocPrecision: .19, DocRecall: .58
DOCID: CACM-1200, DocREL: false, DocPrecision: .18, DocRecall: .58
DOCID: CACM-2326, DocREL: false, DocPrecision: .18, DocRecall: .58
DOCID: CACM-2406, DocREL: false, DocPrecision: .17, DocRecall: .58
DOCID: CACM-2317, DocREL: true, DocPrecision: .20, DocRecall: .67
DOCID: CACM-3101, DocREL: false, DocPrecision: .19, DocRecall: .67
DOCID: CACM-1426, DocREL: false, DocPrecision: .19, DocRecall: .67
DOCID: CACM-1626, DocREL: false, DocPrecision: .18, DocRecall: .67
DOCID: CACM-1491, DocREL: false, DocPrecision: .18, DocRecall: .67
DOCID: CACM-1474, DocREL: false, DocPrecision: .17, DocRecall: .67
DOCID: CACM-2264, DocREL: false, DocPrecision: .17, DocRecall: .67
DOCID: CACM-1625, DocREL: false, DocPrecision: .17, DocRecall: .67
DOCID: CACM-2178, DocREL: false, DocPrecision: .16, DocRecall: .67
DOCID: CACM-2546, DocREL: false, DocPrecision: .16, DocRecall: .67
DOCID: CACM-2684, DocREL: false, DocPrecision: .16, DocRecall: .67
DOCID: CACM-1237, DocREL: false, DocPrecision: .15, DocRecall: .67
DOCID: CACM-3071, DocREL: false, DocPrecision: .15, DocRecall: .67
DOCID: CACM-3030, DocREL: false, DocPrecision: .15, DocRecall: .67
DOCID: CACM-1112, DocREL: false, DocPrecision: .15, DocRecall: .67
DOCID: CACM-1693, DocREL: true, DocPrecision: .16, DocRecall: .75
DOCID: CACM-3006, DocREL: false, DocPrecision: .16, DocRecall: .75
DOCID: CACM-2645, DocREL: false, DocPrecision: .16, DocRecall: .75
DOCID: CACM-3198, DocREL: false, DocPrecision: .15, DocRecall: .75
DOCID: CACM-2252, DocREL: false, DocPrecision: .15, DocRecall: .75
DOCID: CACM-1467, DocREL: false, DocPrecision: .15, DocRecall: .75
DOCID: CACM-2138, DocREL: false, DocPrecision: .15, DocRecall: .75
DOCID: CACM-2887, DocREL: false, DocPrecision: .14, DocRecall: .75
DOCID: CACM-0655, DocREL: false, DocPrecision: .14, DocRecall: .75
DOCID: CACM-0483, DocREL: false, DocPrecision: .14, DocRecall: .75
DOCID: CACM-1602, DocREL: false, DocPrecision: .14, DocRecall: .75
DOCID: CACM-2198, DocREL: false, DocPrecision: .13, DocRecall: .75
DOCID: CACM-1282, DocREL: false, DocPrecision: .13, DocRecall: .75
DOCID: CACM-0464, DocREL: false, DocPrecision: .13, DocRecall: .75
DOCID: CACM-1457, DocREL: false, DocPrecision: .13, DocRecall: .75
DOCID: CACM-1911, DocREL: false, DocPrecision: .13, DocRecall: .75
DOCID: CACM-1398, DocREL: false, DocPrecision: .12, DocRecall: .75
DOCID: CACM-2527, DocREL: false, DocPrecision: .12, DocRecall: .75
DOCID: CACM-2886, DocREL: false, DocPrecision: .12, DocRecall: .75
DOCID: CACM-1459, DocREL: false, DocPrecision: .12, DocRecall: .75
DOCID: CACM-2078, DocREL: false, DocPrecision: .12, DocRecall: .75
DOCID: CACM-2652, DocREL: false, DocPrecision: .12, DocRecall: .75
DOCID: CACM-1180, DocREL: false, DocPrecision: .12, DocRecall: .75
DOCID: CACM-2126, DocREL: true, DocPrecision: .13, DocRecall: .83
DOCID: CACM-2558, DocREL: true, DocPrecision: .14, DocRecall: .92
DOCID: CACM-2299, DocREL: false, DocPrecision: .14, DocRecall: .92
DOCID: CACM-3150, DocREL: false, DocPrecision: .13, DocRecall: .92
DOCID: CACM-1470, DocREL: false, DocPrecision: .13, DocRecall: .92
DOCID: CACM-2289, DocREL: false, DocPrecision: .13, DocRecall: .92
DOCID: CACM-2699, DocREL: false, DocPrecision: .13, DocRecall: .92
DOCID: CACM-1143, DocREL: false, DocPrecision: .13, DocRecall: .92
DOCID: CACM-2083, DocREL: false, DocPrecision: .13, DocRecall: .92
DOCID: CACM-3185, DocREL: false, DocPrecision: .12, DocRecall: .92
DOCID: CACM-2867, DocREL: false, DocPrecision: .12, DocRecall: .92
DOCID: CACM-0205, DocREL: false, DocPrecision: .12, DocRecall: .92
DOCID: CACM-1588, DocREL: false, DocPrecision: .12, DocRecall: .92
DOCID: CACM-2081, DocREL: false, DocPrecision: .12, DocRecall: .92
DOCID: CACM-1035, DocREL: false, DocPrecision: .12, DocRecall: .92
DOCID: CACM-0605, DocREL: false, DocPrecision: .12, DocRecall: .92
DOCID: CACM-1485, DocREL: false, DocPrecision: .12, DocRecall: .92
DOCID: CACM-2167, DocREL: false, DocPrecision: .11, DocRecall: .92
DOCID: CACM-0949, DocREL: false, DocPrecision: .11, DocRecall: .92
DOCID: CACM-3171, DocREL: false, DocPrecision: .11, DocRecall: .92
DOCID: CACM-1482, DocREL: false, DocPrecision: .11, DocRecall: .92
DOCID: CACM-1703, DocREL: false, DocPrecision: .11, DocRecall: .92
